User,Reaction Type,Reaction Date
674,Like,1588166963
2395,Comment,1588164444
674,Comment,1588162097
4160,Like,1588168646
7816,Emoticon,1588166656
689,Comment,1588167843
7215,Emoticon,1588165425
9139,Emoticon,1588162622
9087,Comment,1588165629
2395,Like,1588163165
670,Emoticon,1588165163
8647,Like,1588167868
648,Comment,1588165379
4423,Comment,1588168657
4423,Comment,1588167097
7045,Emoticon,1588166506
664,Emoticon,1588166585
8019,Like,1588165685
676,Emoticon,1588161490
67,Emoticon,1588164553
8160,Emoticon,1588166357
697,Comment,1588168365
7124,Comment,1588164852
731,Emoticon,1588166380
719,Comment,1588162210
7124,Like,1588165427
2771,Like,1588165428
5013,Comment,1588164923
642,Emoticon,1588163267
4620,Comment,1588163436
725,Like,1588166419
695,Comment,1588165336
656,Like,1588159732
2753,Comment,1588165863
648,Comment,1588166869
6572,Comment,1588165922
1440,Like,1588163644
634,Like,1588163846
635,Like,1588166132
705,Emoticon,1588164892
4727,Comment,1588167872
688,Comment,1588162564
685,Comment,1588165212
675,Comment,1588163393
8729,Emoticon,1588162110
735,Like,1588164456
2466,Emoticon,1588164386
688,Like,1588163630
5313,Comment,1588167230
2792,Like,1588164900
705,Emoticon,1588167805
4727,Like,1588166571
2105,Like,1588158351
287,Like,1588165627
788,Like,1588165122
8160,Comment,1588167006
735,Comment,1588159728
685,Like,1588168100
8727,Like,1588162296
2963,Like,1588167130
683,Comment,1588163012
7950,Emoticon,1588165368
8019,Comment,1588167370
682,Emoticon,1588165716
679,Comment,1588165441
652,Like,1588164151
3558,Emoticon,1588161083
4740,Like,1588166409
1603,Emoticon,1588161266
705,Comment,1588161028
666,Emoticon,1588163804
730,Like,1588164655
696,Comment,1588163570
3558,Emoticon,1588169392
7677,Like,1588164505
4902,Like,1588163764
681,Comment,1588164989
732,Emoticon,1588165922
8160,Like,1588164550
704,Like,1588164920
716,Emoticon,1588162570
648,Emoticon,1588167131
287,Like,1588171593
724,Emoticon,1588165782
1931,Comment,1588162890
118,Like,1588164692
3592,Emoticon,1588165021
668,Like,1588162182
5313,Comment,1588161729
708,Like,1588163428
675,Emoticon,1588167870
516,Like,1588163152
642,Emoticon,1588165985
704,Comment,1588165148
726,Like,1588163792
640,Like,1588164903
5164,Emoticon,1588164235
734,Like,1588166780
686,Emoticon,1588164522
6204,Emoticon,1588162482
7816,Emoticon,1588165302
689,Like,1588165997
4018,Emoticon,1588166595
6715,Like,1588164727
5013,Emoticon,1588164301
6525,Comment,1588160939
680,Like,1588165813
733,Like,1588165853
718,Like,1588164110
668,Emoticon,1588166416
660,Emoticon,1588167528
685,Emoticon,1588166339
1616,Comment,1588166959
7190,Emoticon,1588167264
69,Comment,1588163434
6944,Comment,1588165489
687,Emoticon,1588164645
7817,Emoticon,1588165904
634,Emoticon,1588168147
8285,Comment,1588168409
287,Emoticon,1588165628
1509,Comment,1588164561
7813,Like,1588163955
655,Comment,1588163427
1509,Like,1588165367
5187,Emoticon,1588168883
7815,Comment,1588164844
652,Comment,1588166323
3741,Comment,1588164691
9087,Like,1588164385
729,Like,1588166392
6572,Emoticon,1588167257
718,Comment,1588164713
687,Like,1588164115
4727,Emoticon,1588166781
646,Emoticon,1588167834
686,Like,1588162568
676,Emoticon,1588166689
636,Emoticon,1588163696
2812,Comment,1588161972
696,Like,1588165789
674,Comment,1588167733
6572,Like,1588166226
4742,Emoticon,1588162492
660,Emoticon,1588163910
6715,Emoticon,1588170294
75,Comment,1588164649
654,Comment,1588164151
730,Emoticon,1588162341
1518,Comment,1588163246
7814,Like,1588167626
67,Comment,1588163438
9087,Comment,1588161916
6715,Comment,1588166096
663,Like,1588168758
647,Like,1588163272
1500,Comment,1588165742
689,Comment,1588163640
6204,Comment,1588164439
1500,Comment,1588165349
764,Like,1588166517
640,Comment,1588164767
731,Like,1588164048
7677,Like,1588164723
635,Comment,1588165211
6890,Comment,1588163707
665,Like,1588166120
2466,Like,1588164884
4351,Comment,1588163649
722,Like,1588166581
2771,Comment,1588166126
67,Emoticon,1588167153
707,Comment,1588163188
4591,Like,1588160950
7821,Like,1588163681
647,Comment,1588166744
2473,Comment,1588162576
8285,Comment,1588164447
656,Emoticon,1588161758
732,Emoticon,1588164926
6944,Like,1588164804
685,Emoticon,1588163147
728,Comment,1588162452
6204,Like,1588163418
8160,Like,1588169690
7738,Like,1588162310
75,Emoticon,1588164860
732,Emoticon,1588167295
696,Emoticon,1588165178
2105,Comment,1588161106
7124,Emoticon,1588165985
7811,Like,1588163899
680,Emoticon,1588163726
3592,Comment,1588161916
7950,Like,1588165207
701,Like,1588164983
734,Like,1588163733
661,Comment,1588166414
666,Emoticon,1588165276
676,Like,1588163426
4351,Comment,1588166444
2141,Emoticon,1588166549
709,Like,1588161705
6715,Comment,1588166280
692,Like,1588163866
7508,Emoticon,1588167739
1500,Like,1588163478
715,Emoticon,1588164747
657,Like,1588162271
17,Comment,1588163024
669,Like,1588165413
7814,Emoticon,1588166189
1946,Like,1588167372
729,Like,1588163630
1603,Comment,1588163639
7812,Comment,1588167237
676,Comment,1588166719
735,Comment,1588163451
7821,Comment,1588164147
65,Emoticon,1588166207
646,Like,1588165640
808,Comment,1588165433
649,Emoticon,1588163958
674,Emoticon,1588166803
8222,Like,1588164832
7215,Comment,1588163605
682,Like,1588164240
6572,Like,1588166772
669,Like,1588165239
7816,Like,1588165517
3592,Emoticon,1588166654
8222,Comment,1588169224
722,Emoticon,1588167551
724,Emoticon,1588169833
637,Like,1588163399
645,Emoticon,1588164843
4423,Comment,1588163993
694,Like,1588165991
2395,Emoticon,1588167187
5145,Emoticon,1588166770
6007,Comment,1588167474
764,Emoticon,1588165902
636,Comment,1588163606
2400,Emoticon,1588163921
671,Comment,1588168666
74,Like,1588167392
714,Comment,1588171815
693,Emoticon,1588166581
7812,Emoticon,1588163600
635,Emoticon,1588164999
658,Like,1588167456
647,Comment,1588166389
2549,Comment,1588163038
650,Emoticon,1588163685
7950,Emoticon,1588167034
8729,Like,1588166010
7378,Emoticon,1588168412
635,Emoticon,1588165792
5313,Comment,1588165209
718,Comment,1588166017
1931,Like,1588161751
657,Like,1588167966
7817,Emoticon,1588164994
7241,Emoticon,1588161567
650,Emoticon,1588167733
7738,Comment,1588165468
694,Like,1588165583
2473,Like,1588166935
6572,Comment,1588165150
4742,Comment,1588163161
2096,Comment,1588164840
5187,Comment,1588167399
667,Like,1588166583
733,Emoticon,1588165537
5679,Like,1588164886
658,Comment,1588164741
692,Emoticon,1588165726
9139,Emoticon,1588165733
7815,Like,1588165030
6890,Emoticon,1588171764
730,Like,1588166599
7816,Comment,1588165419
709,Emoticon,1588163006
66,Like,1588164511
6204,Like,1588161794
2702,Comment,1588168193
2105,Like,1588162948
6572,Comment,1588163310
5145,Like,1588164854
6715,Like,1588167879
730,Emoticon,1588163996
5145,Emoticon,1588166506
6715,Like,1588168130
4264,Like,1588164996
2466,Emoticon,1588163385
2473,Emoticon,1588165492
3592,Like,1588165862
4395,Like,1588166585
705,Emoticon,1588165721
3558,Emoticon,1588168125
7508,Comment,1588165389
660,Emoticon,1588162597
646,Like,1588166800
707,Emoticon,1588167823
686,Like,1588163374
2930,Comment,1588162767
6944,Comment,1588166455
646,Like,1588167888
5052,Comment,1588164212
702,Emoticon,1588163949
688,Comment,1588164157
676,Comment,1588165883
6525,Emoticon,1588163531
733,Emoticon,1588165348
697,Comment,1588166146
730,Emoticon,1588167692
664,Emoticon,1588165720
5249,Comment,1588167606
713,Comment,1588168090
4750,Like,1588164912
8729,Like,1588166129
2753,Emoticon,1588162259
4264,Comment,1588166919
734,Like,1588164928
4591,Emoticon,1588164900
287,Comment,1588163632
2792,Like,1588167532
7950,Comment,1588166735
698,Comment,1588165259
670,Like,1588166466
67,Emoticon,1588165984
717,Emoticon,1588161867
730,Comment,1588169014
415,Emoticon,1588165522
1074,Emoticon,1588167294
7378,Emoticon,1588168852
4750,Like,1588164523
4160,Like,1588161399
724,Emoticon,1588165912
2792,Comment,1588164172
660,Emoticon,1588166091
647,Emoticon,1588164894
4591,Emoticon,1588163632
711,Comment,1588163657
686,Emoticon,1588162375
1792,Comment,1588164500
732,Like,1588168806
2650,Emoticon,1588168973
1616,Emoticon,1588164597
74,Like,1588165461
660,Like,1588164117
5249,Like,1588166095
636,Emoticon,1588162187
736,Like,1588163898
737,Like,1588164530
5837,Comment,1588163547
72,Emoticon,1588163261
681,Comment,1588163673
699,Emoticon,1588164222
664,Comment,1588167315
3592,Emoticon,1588164619
287,Comment,1588166626
2974,Like,1588164184
8285,Emoticon,1588166071
729,Emoticon,1588164519
6988,Emoticon,1588165937
684,Like,1588169256
4160,Comment,1588163027
2105,Like,1588165570
7045,Comment,1588161515
2400,Comment,1588167112
635,Like,1588165303
695,Emoticon,1588163903
688,Like,1588171025
712,Comment,1588163497
666,Emoticon,1588167302
6944,Like,1588163337
72,Emoticon,1588165260
2963,Like,1588163583
2702,Emoticon,1588165762
1440,Like,1588167373
646,Like,1588166171
736,Emoticon,1588165120
71,Like,1588166958
664,Like,1588167437
7812,Comment,1588170221
669,Like,1588163297
732,Comment,1588165433
636,Comment,1588167414
642,Comment,1588163075
73,Like,1588163656
74,Emoticon,1588167036
65,Emoticon,1588165259
653,Emoticon,1588162722
8647,Like,1588166167
2957,Emoticon,1588162317
725,Emoticon,1588165962
3611,Like,1588166436
730,Comment,1588161074
638,Emoticon,1588166594
6890,Comment,1588166050
7816,Like,1588165785
516,Like,1588169702
662,Comment,1588163204
661,Emoticon,1588168093
653,Emoticon,1588164571
1931,Like,1588166546
694,Comment,1588164484
7241,Comment,1588165875
675,Emoticon,1588163103
737,Comment,1588162929
6011,Like,1588165111
694,Comment,1588169368
649,Emoticon,1588165166
7677,Emoticon,1588163501
663,Emoticon,1588166672
75,Like,1588166556
1616,Emoticon,1588166930
1167,Emoticon,1588161662
8948,Comment,1588163649
7816,Like,1588165040
2400,Like,1588162866
5837,Like,1588164816
709,Like,1588165189
6204,Emoticon,1588162757
681,Emoticon,1588162932
646,Emoticon,1588165828
3390,Comment,1588165582
703,Comment,1588168591
8160,Comment,1588162207
808,Like,1588162661
1167,Like,1588163768
4742,Comment,1588167546
723,Comment,1588164181
1946,Emoticon,1588161555
4018,Like,1588166495
735,Comment,1588162390
7045,Emoticon,1588160814
8948,Comment,1588164714
710,Like,1588164272
642,Like,1588165714
4591,Comment,1588164298
703,Like,1588166507
641,Emoticon,1588164283
665,Emoticon,1588165684
728,Like,1588164168
6204,Emoticon,1588165435
1509,Like,1588164778
639,Emoticon,1588163205
2974,Like,1588165626
699,Emoticon,1588165995
8222,Like,1588164278
6572,Comment,1588162085
7821,Comment,1588164983
9087,Comment,1588167185
729,Emoticon,1588164978
665,Emoticon,1588166936
695,Like,1588168047
8647,Emoticon,1588163471
2974,Emoticon,1588166212
8729,Emoticon,1588166360
6525,Like,1588167154
4423,Like,1588161342
732,Comment,1588167729
287,Comment,1588167850
701,Emoticon,1588167847
2812,Emoticon,1588164463
118,Comment,1588165491
706,Like,1588163946
724,Like,1588162239
287,Like,1588165329
1931,Like,1588163878
681,Emoticon,1588165066
2650,Like,1588166495
702,Like,1588166477
2702,Comment,1588162935
703,Comment,1588162075
2812,Like,1588162394
7190,Emoticon,1588163082
701,Comment,1588167377
6890,Comment,1588163057
667,Emoticon,1588163757
681,Comment,1588164328
4740,Comment,1588163180
465,Like,1588165856
1603,Emoticon,1588168799
636,Like,1588168966
7814,Like,1588167806
5013,Emoticon,1588167007
644,Comment,1588163616
640,Comment,1588167921
702,Emoticon,1588164801
74,Comment,1588166774
7241,Comment,1588168744
71,Comment,1588163779
1074,Comment,1588163798
4273,Emoticon,1588167122
705,Comment,1588163811
663,Emoticon,1588166147
636,Comment,1588167903
709,Emoticon,1588166815
669,Emoticon,1588161245
287,Like,1588165426
7124,Emoticon,1588165524
7604,Like,1588162851
687,Comment,1588165260
662,Comment,1588164353
2812,Like,1588166401
7817,Like,1588166592
66,Comment,1588166814
68,Like,1588166617
709,Emoticon,1588166858
687,Emoticon,1588164744
2957,Comment,1588165033
7814,Emoticon,1588165460
2963,Emoticon,1588163672
713,Emoticon,1588165394
4018,Comment,1588168256
709,Emoticon,1588161660
3390,Emoticon,1588168062
682,Emoticon,1588167128
7813,Like,1588165406
1931,Emoticon,1588166170
7815,Emoticon,1588166412
667,Comment,1588165531
67,Like,1588166822
2957,Emoticon,1588164405
6944,Comment,1588167948
718,Emoticon,1588161477
4902,Like,1588161570
5921,Like,1588163021
677,Emoticon,1588165800
713,Like,1588165786
1931,Emoticon,1588165948
2974,Like,1588165523
415,Emoticon,1588164326
3808,Like,1588163978
657,Like,1588166839
7677,Like,1588167448
1887,Like,1588163484
7241,Comment,1588162038
4727,Like,1588164494
637,Emoticon,1588167392
709,Comment,1588163452
731,Comment,1588161975
3592,Like,1588163585
5187,Like,1588165566
2395,Comment,1588162805
1792,Emoticon,1588165167
651,Emoticon,1588162593
6011,Like,1588165627
670,Emoticon,1588167322
696,Emoticon,1588165271
636,Emoticon,1588165216
8727,Like,1588165019
652,Emoticon,1588164038
7816,Like,1588164417
737,Like,1588165111
2549,Emoticon,1588166806
4591,Emoticon,1588160497
644,Emoticon,1588166133
2753,Comment,1588160481
680,Emoticon,1588163563
66,Emoticon,1588161611
67,Comment,1588161965
3611,Comment,1588166944
702,Like,1588163854
7821,Comment,1588167532
2957,Like,1588167489
8160,Comment,1588165972
1500,Comment,1588163425
1440,Like,1588166208
642,Comment,1588168939
833,Comment,1588165111
2549,Like,1588167556
4351,Emoticon,1588170969
7241,Like,1588166192
4423,Like,1588163547
66,Emoticon,1588162447
723,Emoticon,1588162813
3741,Emoticon,1588167620
653,Like,1588166272
66,Emoticon,1588164263
674,Emoticon,1588163173
415,Comment,1588166233
3753,Emoticon,1588169130
637,Comment,1588166256
695,Emoticon,1588164651
722,Like,1588165580
7215,Emoticon,1588162501
8727,Emoticon,1588167907
2771,Like,1588162711
4591,Comment,1588162204
75,Emoticon,1588164429
8642,Like,1588167759
72,Comment,1588165047
703,Like,1588165506
6890,Like,1588163745
660,Like,1588164056
733,Comment,1588163191
698,Comment,1588166031
3592,Like,1588162219
1792,Emoticon,1588166180
2812,Emoticon,1588162100
4742,Like,1588166984
678,Comment,1588165911
6011,Like,1588165885
8647,Emoticon,1588166800
66,Comment,1588166805
657,Comment,1588167078
735,Emoticon,1588168121
670,Emoticon,1588166686
3741,Comment,1588167556
8592,Comment,1588162953
2395,Emoticon,1588164415
6572,Like,1588161212
7815,Comment,1588166055
666,Emoticon,1588167255
5052,Comment,1588165378
8222,Like,1588163847
634,Emoticon,1588162816
7814,Like,1588166586
73,Comment,1588164369
8285,Like,1588165574
2549,Like,1588167379
5249,Comment,1588169382
7241,Emoticon,1588167018
725,Like,1588165997
5013,Emoticon,1588165545
736,Emoticon,1588161371
2096,Emoticon,1588165073
673,Emoticon,1588163291
7950,Comment,1588164472
1500,Like,1588167100
1603,Comment,1588166106
3558,Like,1588164482
701,Like,1588164201
662,Like,1588165509
9139,Emoticon,1588167477
2812,Like,1588166201
1887,Emoticon,1588166227
713,Emoticon,1588168823
2473,Comment,1588163960
8019,Emoticon,1588164859
68,Comment,1588165947
4351,Comment,1588166116
668,Comment,1588163959
654,Like,1588166513
736,Emoticon,1588165189
696,Comment,1588163907
721,Comment,1588165248
638,Like,1588165888
7190,Like,1588164214
2974,Comment,1588164423
635,Comment,1588166477
735,Like,1588163181
643,Comment,1588165812
4902,Emoticon,1588165057
735,Emoticon,1588167511
7738,Emoticon,1588166835
1946,Like,1588165387
70,Emoticon,1588166284
1792,Emoticon,1588165712
4264,Emoticon,1588162548
516,Emoticon,1588164480
2395,Like,1588164421
659,Emoticon,1588163650
668,Comment,1588165299
2930,Comment,1588166057
1500,Comment,1588165985
2771,Like,1588165829
8682,Emoticon,1588164291
7810,Emoticon,1588166726
729,Comment,1588165633
682,Like,1588165539
702,Comment,1588163533
2974,Comment,1588165571
714,Emoticon,1588167408
676,Comment,1588160682
655,Like,1588164154
734,Emoticon,1588161787
708,Like,1588165550
711,Comment,1588166438
699,Comment,1588163461
674,Comment,1588163920
17,Emoticon,1588166253
634,Like,1588163769
8160,Like,1588164454
68,Comment,1588164151
516,Comment,1588163955
8729,Comment,1588163717
6204,Like,1588161051
690,Comment,1588163832
1595,Emoticon,1588164784
2549,Comment,1588163538
17,Comment,1588168716
7812,Comment,1588166148
722,Like,1588161845
1792,Emoticon,1588163087
4018,Like,1588164569
689,Emoticon,1588166504
1616,Comment,1588164602
4740,Comment,1588163670
72,Emoticon,1588164832
652,Comment,1588165158
692,Emoticon,1588167056
717,Emoticon,1588167035
7817,Comment,1588167174
2105,Comment,1588164471
692,Emoticon,1588163429
5313,Like,1588164523
6572,Emoticon,1588164919
3611,Like,1588164778
709,Like,1588164971
6988,Like,1588167298
696,Comment,1588164146
5013,Emoticon,1588167711
671,Emoticon,1588166494
730,Emoticon,1588164268
719,Like,1588164242
764,Emoticon,1588168363
734,Emoticon,1588164556
8222,Like,1588165609
704,Emoticon,1588162492
6204,Like,1588164347
676,Comment,1588166945
7508,Comment,1588165127
70,Emoticon,1588163935
2957,Like,1588162770
638,Emoticon,1588166505
682,Like,1588166120
69,Comment,1588164973
73,Comment,1588168336
4750,Like,1588166679
2238,Comment,1588167845
8647,Emoticon,1588161144
5521,Like,1588162940
709,Emoticon,1588163932
701,Comment,1588163971
707,Like,1588165334
661,Emoticon,1588163069
7045,Comment,1588163128
8642,Like,1588166396
4620,Like,1588168364
788,Like,1588163903
634,Emoticon,1588166893
666,Like,1588167169
5145,Emoticon,1588163486
727,Comment,1588167382
8642,Comment,1588167585
7812,Like,1588164994
6944,Like,1588165693
731,Comment,1588165679
667,Comment,1588163454
659,Emoticon,1588167991
667,Like,1588166457
7813,Emoticon,1588165638
3611,Comment,1588163224
2771,Comment,1588164372
687,Like,1588162845
3558,Like,1588164539
659,Comment,1588165651
3808,Comment,1588166407
694,Like,1588167771
3592,Emoticon,1588165926
654,Like,1588164424
2141,Comment,1588166462
2549,Emoticon,1588166291
689,Like,1588164263
647,Emoticon,1588164368
717,Comment,1588163641
4395,Emoticon,1588164090
704,Comment,1588164203
6988,Emoticon,1588164742
661,Comment,1588166434
8592,Emoticon,1588167218
729,Emoticon,1588166821
7950,Comment,1588164227
646,Like,1588161480
3808,Emoticon,1588167022
687,Emoticon,1588164683
720,Comment,1588166397
7215,Comment,1588165785
4620,Like,1588166378
642,Comment,1588167461
8729,Like,1588166549
7821,Emoticon,1588166386
5052,Comment,1588163850
6525,Emoticon,1588166209
7045,Like,1588165530
2549,Like,1588163852
2771,Emoticon,1588169316
736,Like,1588165320
737,Comment,1588165021
118,Like,1588165648
287,Comment,1588166932
637,Like,1588162607
709,Emoticon,1588166078
698,Comment,1588165983
687,Emoticon,1588166714
5249,Comment,1588166958
2395,Comment,1588163551
70,Comment,1588164133
7817,Emoticon,1588166040
5521,Comment,1588164028
723,Comment,1588166504
670,Emoticon,1588161297
639,Emoticon,1588166057
8948,Emoticon,1588165421
516,Emoticon,1588163170
671,Comment,1588164864
7814,Like,1588165407
7950,Emoticon,1588166445
7190,Comment,1588166688
690,Emoticon,1588163261
720,Comment,1588162744
5313,Comment,1588166326
2930,Like,1588166608
698,Like,1588168850
1887,Like,1588163227
673,Comment,1588161874
693,Emoticon,1588168505
648,Like,1588162338
1509,Like,1588165292
669,Emoticon,1588165784
658,Like,1588165909
690,Emoticon,1588167024
696,Emoticon,1588163404
70,Comment,1588166008
6204,Like,1588163133
689,Emoticon,1588165667
712,Comment,1588165817
68,Like,1588164715
681,Emoticon,1588166735
70,Emoticon,1588163775
2466,Like,1588162785
4750,Emoticon,1588167237
1887,Emoticon,1588165880
74,Comment,1588168458
4395,Emoticon,1588163834
66,Emoticon,1588164210
2096,Comment,1588163661
1792,Like,1588160954
7812,Like,1588164788
676,Like,1588165498
662,Like,1588167278
688,Emoticon,1588161768
2957,Emoticon,1588167157
1440,Like,1588164025
6988,Comment,1588166908
5679,Like,1588168461
710,Comment,1588164097
4620,Like,1588167543
5249,Comment,1588165676
3611,Emoticon,1588164657
68,Comment,1588166606
8647,Like,1588163287
4750,Like,1588165662
2753,Comment,1588163317
708,Emoticon,1588167401
65,Emoticon,1588160083
764,Like,1588167716
636,Like,1588163359
656,Comment,1588161498
709,Emoticon,1588166426
641,Comment,1588164125
1167,Emoticon,1588162682
8160,Like,1588166521
2549,Comment,1588168544
661,Emoticon,1588162905
721,Like,1588165188
4742,Comment,1588165756
689,Comment,1588165343
5679,Comment,1588162888
2753,Emoticon,1588164372
640,Comment,1588164103
3611,Emoticon,1588166250
7045,Like,1588167251
5679,Comment,1588161321
4591,Like,1588162002
4273,Like,1588166980
640,Emoticon,1588165780
3741,Like,1588161882
699,Like,1588165841
689,Comment,1588162968
645,Comment,1588165910
72,Comment,1588166484
73,Like,1588165180
764,Comment,1588165468
7811,Emoticon,1588166367
6204,Like,1588163455
671,Comment,1588162607
726,Like,1588167446
705,Like,1588166756
2963,Like,1588163298
637,Comment,1588166297
118,Like,1588165315
680,Like,1588164682
1946,Like,1588163737
2400,Comment,1588166924
69,Like,1588163904
1887,Like,1588162319
4740,Like,1588164913
733,Emoticon,1588163288
1603,Like,1588167142
8727,Emoticon,1588168656
658,Comment,1588163546
4750,Comment,1588162950
4591,Comment,1588162277
2473,Comment,1588168713
6204,Emoticon,1588166865
647,Comment,1588166549
1931,Comment,1588163315
661,Like,1588162179
3753,Like,1588166956
647,Like,1588158521
4727,Comment,1588168772
735,Emoticon,1588164664
2238,Comment,1588161992
677,Like,1588164699
4742,Emoticon,1588165286
7270,Like,1588163065
7813,Emoticon,1588164661
713,Emoticon,1588163212
7378,Like,1588165784
1518,Comment,1588163410
696,Like,1588166945
2549,Comment,1588167993
663,Like,1588164675
73,Emoticon,1588164286
5013,Like,1588167805
725,Comment,1588162550
3741,Emoticon,1588164572
733,Comment,1588166121
655,Like,1588162896
4423,Comment,1588163003
718,Comment,1588164029
7811,Like,1588163890
70,Comment,1588164371
7738,Comment,1588164662
726,Like,1588166720
67,Emoticon,1588168328
74,Like,1588166421
642,Emoticon,1588166783
662,Emoticon,1588163951
6204,Emoticon,1588165937
7241,Like,1588166487
733,Comment,1588166944
690,Comment,1588165192
2771,Comment,1588168086
685,Comment,1588163330
2549,Emoticon,1588164983
7738,Emoticon,1588161861
637,Emoticon,1588166794
641,Like,1588162752
695,Like,1588166086
7270,Emoticon,1588165747
5187,Comment,1588164122
726,Comment,1588167792
695,Comment,1588164766
7821,Comment,1588164710
680,Comment,1588165920
5187,Like,1588164390
686,Emoticon,1588165100
668,Comment,1588163608
644,Like,1588162426
5164,Emoticon,1588164059
719,Comment,1588165670
675,Comment,1588164144
710,Emoticon,1588165280
657,Emoticon,1588164019
696,Like,1588164304
3402,Like,1588162362
638,Comment,1588168333
704,Emoticon,1588165641
4264,Comment,1588165666
731,Like,1588164979
729,Like,1588162298
682,Comment,1588166657
7811,Like,1588162859
707,Comment,1588161997
716,Emoticon,1588166886
1518,Emoticon,1588166979
646,Emoticon,1588167431
4160,Like,1588161245
707,Like,1588163554
706,Like,1588164834
697,Emoticon,1588165519
687,Like,1588165517
5187,Emoticon,1588165801
7270,Emoticon,1588162287
3741,Emoticon,1588162960
1946,Like,1588165871
74,Comment,1588162839
7810,Like,1588165921
730,Emoticon,1588164644
7810,Comment,1588164537
685,Like,1588166000
664,Like,1588165419
707,Emoticon,1588164604
6011,Emoticon,1588166270
649,Emoticon,1588163161
7821,Like,1588164507
5164,Like,1588166074
636,Like,1588163087
1440,Comment,1588163754
700,Emoticon,1588165164
665,Like,1588163945
516,Comment,1588167225
635,Emoticon,1588163804
680,Emoticon,1588166977
5921,Emoticon,1588165609
737,Comment,1588167079
637,Comment,1588164516
8682,Emoticon,1588162452
2753,Like,1588162289
678,Like,1588166076
653,Like,1588167563
679,Like,1588164498
650,Like,1588165269
701,Like,1588165849
645,Comment,1588161858
6071,Like,1588164603
672,Emoticon,1588164948
5187,Like,1588166907
4740,Emoticon,1588164286
713,Emoticon,1588165108
722,Like,1588167882
645,Like,1588165551
8647,Like,1588164283
4273,Emoticon,1588163891
682,Comment,1588165881
2753,Comment,1588162139
5837,Like,1588167257
690,Comment,1588166310
693,Comment,1588163782
764,Like,1588166541
70,Like,1588167659
733,Comment,1588164957
728,Comment,1588163712
2141,Like,1588162497
1440,Like,1588165765
8647,Emoticon,1588163129
716,Comment,1588165001
7270,Comment,1588162727
2395,Comment,1588161998
8160,Emoticon,1588165701
7950,Like,1588164981
5837,Like,1588163092
653,Comment,1588163439
1595,Comment,1588167927
680,Emoticon,1588168096
69,Comment,1588165090
699,Emoticon,1588165607
7813,Like,1588163206
732,Emoticon,1588165688
668,Emoticon,1588163712
3741,Comment,1588164743
2930,Emoticon,1588168193
4273,Like,1588166036
287,Emoticon,1588164889
4742,Emoticon,1588165949
67,Comment,1588169074
808,Like,1588169843
4395,Like,1588159769
701,Emoticon,1588167245
674,Comment,1588166340
703,Emoticon,1588162820
5837,Like,1588164221
7950,Like,1588166162
4273,Emoticon,1588165102
650,Comment,1588168944
3592,Emoticon,1588164035
706,Emoticon,1588166318
3753,Comment,1588163314
700,Comment,1588164578
8647,Emoticon,1588164452
710,Like,1588166485
7950,Comment,1588161875
8642,Like,1588166401
667,Emoticon,1588165468
2650,Emoticon,1588161791
651,Like,1588162824
704,Like,1588165566
5164,Comment,1588166023
1518,Like,1588166384
1500,Emoticon,1588161827
670,Emoticon,1588163033
683,Comment,1588163073
7738,Emoticon,1588162010
694,Like,1588164428
8647,Comment,1588162138
676,Like,1588163405
8160,Emoticon,1588163077
6944,Comment,1588163272
7811,Comment,1588168461
5249,Emoticon,1588158885
4395,Like,1588165881
6011,Comment,1588164493
118,Comment,1588162680
5164,Like,1588166651
665,Comment,1588165668
646,Like,1588164651
698,Comment,1588159165
685,Emoticon,1588166232
2930,Comment,1588165066
5679,Like,1588165330
713,Comment,1588165093
8647,Like,1588166341
5052,Comment,1588164559
702,Like,1588165338
8727,Emoticon,1588167945
2105,Like,1588163932
654,Like,1588165717
714,Emoticon,1588166248
692,Comment,1588165938
6988,Comment,1588161944
673,Like,1588160940
73,Comment,1588164118
808,Emoticon,1588168783
697,Comment,1588163481
7814,Like,1588162920
711,Like,1588161881
7950,Like,1588166001
662,Like,1588167513
736,Comment,1588161914
8647,Like,1588163626
516,Comment,1588166698
7215,Like,1588165858
7241,Emoticon,1588164288
695,Like,1588165101
73,Comment,1588164357
657,Like,1588166010
727,Emoticon,1588164789
6890,Emoticon,1588166773
728,Like,1588165322
680,Emoticon,1588165903
3390,Emoticon,1588167966
639,Comment,1588165603
8647,Emoticon,1588166041
695,Comment,1588160432
646,Emoticon,1588165921
676,Emoticon,1588167061
287,Comment,1588164628
641,Comment,1588166400
1167,Like,1588166148
118,Comment,1588166382
685,Comment,1588163715
733,Comment,1588162568
2473,Like,1588165628
678,Emoticon,1588164921
3558,Emoticon,1588164757
4018,Emoticon,1588166389
7270,Emoticon,1588165210
2792,Emoticon,1588163143
6525,Emoticon,1588164556
635,Comment,1588161793
702,Emoticon,1588166335
4620,Emoticon,1588164974
7821,Like,1588167947
644,Comment,1588163852
4591,Emoticon,1588166114
465,Comment,1588162591
5313,Like,1588162408
2395,Comment,1588162724
634,Emoticon,1588166769
650,Like,1588162964
650,Like,1588164834
7821,Emoticon,1588162542
69,Comment,1588167757
4620,Comment,1588163213
675,Like,1588164374
833,Comment,1588163082
7811,Emoticon,1588164383
5521,Emoticon,1588166269
6890,Emoticon,1588159520
6890,Comment,1588165910
695,Comment,1588166736
737,Emoticon,1588163877
687,Emoticon,1588164079
4591,Like,1588166506
2400,Like,1588164945
673,Emoticon,1588168353
